ID,Image,NameJP,NameEN,Gender,Role,Position,Element,Kick,Control,Technique,Pressure,Physical,Agility,Intelligence,Age Group,School Year
2959,https://dxi4wb638ujep.cloudfront.net/1/k/r/c/rcp6bw0aaws.png,Rui Sento,Eolia Amhart,Female,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 7
2960,https://dxi4wb638ujep.cloudfront.net/1/k/g/0/g0yb2psg3de.png,Gai Okabuto,Plato Mail,Male,Player,DF,Fire,86,88,91,97,102,88,111,Middle School,Grade 8
2961,https://dxi4wb638ujep.cloudfront.net/1/k/i/v/ivfhywamyfe.png,Hitomi Mikoto,Dreama Paris,Female,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 7
2962,https://dxi4wb638ujep.cloudfront.net/1/k/t/9/t9um1pm2f2s.png,Yonosuke Goto,Wally Ramm,Male,Player,MF,Fire,100,109,105,87,88,81,97,Middle School,Grade 8
2963,https://dxi4wb638ujep.cloudfront.net/1/k/z/s/zsntm0t-qwc.png,Sojiro Takagaki,Falco Peregrine,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 9
2964,https://dxi4wb638ujep.cloudfront.net/1/k/c/6/c68yll1ehl0.png,Norihito Eren,Paco Dermott,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
2965,https://dxi4wb638ujep.cloudfront.net/1/k/2/q/2qdq6g2mgac.png,Tarao Miya,Snorri Sloth,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 9
2966,https://dxi4wb638ujep.cloudfront.net/1/k/h/4/h4ylx5qcnp0.png,Yasumasa Amuro,Rory Tigre,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 8
2967,https://dxi4wb638ujep.cloudfront.net/1/k/p/q/pqpgn4zvsfu.png,Iyo Tsuyununo,Barbara Bitt,Female,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 7
2968,https://dxi4wb638ujep.cloudfront.net/1/k/y/4/y4yngh_vb28.png,Nintaro Ao,Bloomer Topp,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 8
2969,https://dxi4wb638ujep.cloudfront.net/1/k/4/x/4x7szakn0wm.png,Kunitsu Inui,Spike Echidna,Male,Player,FW,Fire,111,108,98,87,85,80,96,Middle School,Grade 7
2970,https://dxi4wb638ujep.cloudfront.net/1/k/j/_/j_kzelsdzlk.png,Kawahachi Senoo,Sal Armando,Male,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 9
2971,https://dxi4wb638ujep.cloudfront.net/1/k/l/e/lenvw8-xcjk.png,Ichimoku Irimichi,Shai Klopps,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 8
2972,https://dxi4wb638ujep.cloudfront.net/1/k/6/2/628oddylxqm.png,Yuko Suzukaze,Janice Queen,Female,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 7
2973,https://dxi4wb638ujep.cloudfront.net/1/k/a/z/azf7oetdew8.png,Koko Furutami,Serena Halcyon,Female,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 7
2974,https://dxi4wb638ujep.cloudfront.net/1/k/r/x/rxuajhl5pdu.png,Osamu Kanuka,Gus Tronom,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 7
2975,https://dxi4wb638ujep.cloudfront.net/1/k/f/b/fbrcssibo88.png,Rikako Kenku,Mollie Cular,Female,Player,FW,Forest,111,108,98,87,85,80,96,Middle School,Grade 9
2976,https://dxi4wb638ujep.cloudfront.net/1/k/u/z/uzgj_tuhjpu.png,Kazuto Tsuchi,Spark Volt,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
2977,https://dxi4wb638ujep.cloudfront.net/1/k/g/b/gbvoraeuca8.png,Naritaka Tsurusaka,Tex Tuber,Male,Player,MF,Fire,100,109,105,87,88,81,97,Middle School,Grade 8
2978,https://dxi4wb638ujep.cloudfront.net/1/k/r/z/rzej8liuxpu.png,Ukenobu Gendo,Ross Seption,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
2979,https://dxi4wb638ujep.cloudfront.net/1/k/x/c/xc98v4xmejk.png,Hakaru Bunto,Luke Dwight,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
2980,https://dxi4wb638ujep.cloudfront.net/1/k/a/0/a0mdchxcp6m.png,Kitaru Orikawa,Hunter Wanabi,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 7
2981,https://dxi4wb638ujep.cloudfront.net/1/k/c/v/cvlbsejws8m.png,Kunio Otawara,Walden Squire,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Middle School,Grade 9
2982,https://dxi4wb638ujep.cloudfront.net/1/k/z/9/z96gbhfkbpk.png,Shido Reimei,Millie Terry,Female,Player,FW,Mountain,118,112,102,83,81,81,89,Middle School,Grade 7
2983,https://dxi4wb638ujep.cloudfront.net/1/k/t/s/tszvs8wc0vu.png,Uchisusu Totsuba,Pontius Blank,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
2984,https://dxi4wb638ujep.cloudfront.net/1/k/i/6/i6o0_dw4zc8.png,Seishiro Uchimura,Marcus Maan,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 8
2985,https://dxi4wb638ujep.cloudfront.net/1/k/w/q/wqxsoova-ju.png,Temoko Suni,Gwen Slinga,Female,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 7
2986,https://dxi4wb638ujep.cloudfront.net/1/k/n/4/n4mnjxzgtq8.png,Yasuki Torai,Isaac Celise,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 7
2987,https://dxi4wb638ujep.cloudfront.net/1/k/j/q/jq9a5w6py8c.png,Hidetatsu Madoka,Radius Pye,Male,Player,DF,Wind,82,85,83,102,106,87,118,Exobeing,-
2988,https://dxi4wb638ujep.cloudfront.net/1/k/4/4/44mhupctfp0.png,Motozumi Sukue,Rick Tangle,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 9
2989,https://dxi4wb638ujep.cloudfront.net/1/k/y/x/yxvuhspbqve.png,Noriko Batsu,Xanthe Crosse,Female,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 8
2990,https://dxi4wb638ujep.cloudfront.net/1/k/p/_/p_e1qtphhcs.png,Toshio Daike,Trappy Zeum,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
2991,https://dxi4wb638ujep.cloudfront.net/1/k/r/e/rezpe0dncas.png,Hinoki Aogida,Ken Dough,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 7
2992,https://dxi4wb638ujep.cloudfront.net/1/k/a/2/a2oipl73vpe.png,Takemu Maimine,Sam Arritan,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 7
2993,https://dxi4wb638ujep.cloudfront.net/1/k/6/z/6zl96wo_aj0.png,Kenji Fukune,Simon Cleric,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 9
2994,https://dxi4wb638ujep.cloudfront.net/1/k/l/x/lx6cxpof36c.png,Sadakage Harada,Archie Valry,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 8
2995,https://dxi4wb638ujep.cloudfront.net/1/k/_/b/_bfemkrnqf0.png,Sai Shinada,Howard Robin,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 7
2996,https://dxi4wb638ujep.cloudfront.net/1/k/o/z/oz0llbnd92c.png,Eimi Hatsuichi,Esme Hexe,Female,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 7
2997,https://dxi4wb638ujep.cloudfront.net/1/k/k/3/k3hxxbtvddu.png,Chikara Kadohisa,Freyer Monk,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 8
2998,https://dxi4wb638ujep.cloudfront.net/1/k/v/f/vfq26k1vuu8.png,Toshihisa Shiibata,Caetano Settler,Male,Player,FW,Wind,118,112,102,83,81,81,89,Middle School,Grade 7
2999,https://dxi4wb638ujep.cloudfront.net/1/k/1/w/1wzdp5adbom.png,Ro Itakayama,Saul Hermit,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 8
3000,https://dxi4wb638ujep.cloudfront.net/1/k/e/y/eyciegmn29k.png,Hotsumi Sunaga,Ollie Impix,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
3001,https://dxi4wb638ujep.cloudfront.net/1/k/g/5/g5f-qf0lz7k.png,Kotomi Neiji,Kit Cymbal,Female,Player,DF,Fire,86,88,91,97,102,88,111,Middle School,Grade 7
3002,https://dxi4wb638ujep.cloudfront.net/1/k/3/r/3r0fhgsxeim.png,Kenichi Mieto,Al Overa,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 9
3003,https://dxi4wb638ujep.cloudfront.net/1/k/x/-/x-xqu9n5ro8.png,Tomoe Teshigawara,Amanda Jurr,Female,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 7
3004,https://dxi4wb638ujep.cloudfront.net/1/k/m/w/mwml5cbdgbu.png,Otohisa Sakanaga,Tostig Muffler,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 7
3005,https://dxi4wb638ujep.cloudfront.net/1/k/s/8/s8ztipchhk8.png,Kiriichiro Murashima,Buzz Cutt,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
3006,https://dxi4wb638ujep.cloudfront.net/1/k/j/u/juoylwkbmxu.png,Ganzo Hoka,Fritzy Flaps,Male,Player,MF,Fire,100,109,105,87,88,81,97,Middle School,Grade 9
3007,https://dxi4wb638ujep.cloudfront.net/1/k/n/8/n8z__xtst70.png,Tasuku Tateshima,Cornelius Roes,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 8
3008,https://dxi4wb638ujep.cloudfront.net/1/k/8/u/8ucesoloaic.png,Wakaru Momiya,Fishel Bucket,Male,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 7
3009,https://dxi4wb638ujep.cloudfront.net/1/k/c/7/c7hrbt-g1os.png,Eiko Maejima,Violet Eamow,Female,Player,FW,Wind,118,112,102,83,81,81,89,Middle School,Grade 7
3010,https://dxi4wb638ujep.cloudfront.net/1/k/t/t/ttqkssyaybe.png,Hanuki Toyama,Bolt Cagey,Male,Player,FW,Wind,111,108,98,87,85,80,96,Middle School,Grade 8
3011,https://dxi4wb638ujep.cloudfront.net/1/k/v/y/vyxwc1k2dde.png,Katsura Ikamizu,Walter Skimmer,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 8
3012,https://dxi4wb638ujep.cloudfront.net/1/k/e/a/eam3vksmwus.png,Kota Shinokuma,Gordon Hoe,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 8
3013,https://dxi4wb638ujep.cloudfront.net/1/k/-/1/-1fc8xzefoc.png,Danpei Idetaka,Xander Noddle,Male,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 9
3014,https://dxi4wb638ujep.cloudfront.net/1/k/p/d/pd0jro_-o90.png,Shinobu Kageaka,Stella Thee,Female,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 7
3015,https://dxi4wb638ujep.cloudfront.net/1/k/7/3/73l7gl8cpcc.png,Menjiro Tezuka,Rudy Blush,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 8
3016,https://dxi4wb638ujep.cloudfront.net/1/k/k/f/kf6anaamix0.png,Koichi Aosai,Buck Choy,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 8
3017,https://dxi4wb638ujep.cloudfront.net/1/k/c/1/c1ua9pfag3k.png,Tomiyori Kusari,Beau Gotcher,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 7
3018,https://dxi4wb638ujep.cloudfront.net/1/k/z/d/zdl7qwj6rem.png,Sota Mitsui,Troi Dryer,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
3019,https://dxi4wb638ujep.cloudfront.net/1/k/t/y/tygodtwyek8.png,Hacho Kanuma,Raider Takkel,Male,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 7
3020,https://dxi4wb638ujep.cloudfront.net/1/k/i/a/ia3vuswizxu.png,Chikanosuke Tokawa,Manny Saboy,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 8
3021,https://dxi4wb638ujep.cloudfront.net/1/k/g/7/g7wzalik2ru.png,Yo Nakazaki,Jack Alltrade,Male,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 7
3022,https://dxi4wb638ujep.cloudfront.net/1/k/r/t/rtbst0eebi8.png,Matsuji Iwashita,Spacey Flipper,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 9
3023,https://dxi4wb638ujep.cloudfront.net/1/k/x/8/x8in-pxwucm.png,Okeie Nitamura,Bobbie Pompon,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 8
3024,https://dxi4wb638ujep.cloudfront.net/1/k/a/u/autgtwxsdxk.png,Tatashige Hasada,Frosty Patissier,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 7
3025,https://dxi4wb638ujep.cloudfront.net/1/k/0/-/0-seibuokom.png,Kuratada Gokoda,Keir Mudgeon,Male,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 8
3026,https://dxi4wb638ujep.cloudfront.net/1/k/f/w/fwd_pky0j9k.png,Shinjiro Kondono,Gus Bagge,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 9
3027,https://dxi4wb638ujep.cloudfront.net/1/k/r/-/r-gyvl79ore.png,Rika Sarashina,Eira Dynamic,Female,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 8
3028,https://dxi4wb638ujep.cloudfront.net/1/k/a/w/aw3t4adhfis.png,Hayao Hayata,Trump Dealer,Male,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 8
3029,https://dxi4wb638ujep.cloudfront.net/1/k/6/5/65umrhopwcc.png,Tomio Kaikido,Rob O'Meca,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 9
3030,https://dxi4wb638ujep.cloudfront.net/1/k/l/r/lrlhg4o1dx0.png,Mishio Haritate,Debbie Dare,Female,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 7
3031,https://dxi4wb638ujep.cloudfront.net/1/k/j/w/jwibohczy30.png,Tadashi Harima,Bill Sye,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
3032,https://dxi4wb638ujep.cloudfront.net/1/k/4/y/4yt6fe6j1ec.png,Miyu Kamishiro,Primrose Proppa,Female,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 7
3033,https://dxi4wb638ujep.cloudfront.net/1/k/y/3/y3wpwdpraks.png,Tatsuchiyo Shirokai,Ricky Shee,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
3034,https://dxi4wb638ujep.cloudfront.net/1/k/p/f/pfbu78prtxe.png,Tomonori Tobiita,Patrick Childs,Male,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 7
3035,https://dxi4wb638ujep.cloudfront.net/1/k/d/1/d1-2kxqzkos.png,Kiyoo Hibino,Ciaran Wale,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 9
3036,https://dxi4wb638ujep.cloudfront.net/1/k/s/d/sdpxnomjnbe.png,Wasato Mizushina,Leroy Kingsley,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 9
3037,https://dxi4wb638ujep.cloudfront.net/1/k/i/1/i1acjhm8yos.png,Azuki Kurumu,Rhiannon Hoode,Female,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 7
3038,https://dxi4wb638ujep.cloudfront.net/1/k/t/d/tdx9k4ag19e.png,Himeko Shiroyuki,Bianca Snough,Female,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 8
3039,https://dxi4wb638ujep.cloudfront.net/1/k/z/y/zysi3l1oad0.png,Ritsuyo Sando,Cindy Reller,Female,Player,FW,Wind,118,112,102,83,81,81,89,Middle School,Grade 8
3040,https://dxi4wb638ujep.cloudfront.net/1/k/c/a/cajpaat0tuc.png,Hidetomi Sonohi,Ted Ledd,Male,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 7
3041,https://dxi4wb638ujep.cloudfront.net/1/k/a/7/a7k10dbyooc.png,Jo Sankaku,Sita Square,Female,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 7
3042,https://dxi4wb638ujep.cloudfront.net/1/k/x/t/xtvuz8nifb0.png,Jin Katano,Stanley Switch,Male,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 8
3043,https://dxi4wb638ujep.cloudfront.net/1/k/r/8/r82hkhsqw7e.png,Tokinori Ayata,Pero Tractor,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 9
3044,https://dxi4wb638ujep.cloudfront.net/1/k/g/u/guhane0qdis.png,Saaya Shiina,Perla Sizzors,Female,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 7
3045,https://dxi4wb638ujep.cloudfront.net/1/k/u/-/u-4ywt3y63e.png,Isao Isuzu,Robbie Tout,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 8
3046,https://dxi4wb638ujep.cloudfront.net/1/k/l/w/lwj57srixes.png,Itto Sabaki,Silas Andice,Male,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 8
3047,https://dxi4wb638ujep.cloudfront.net/1/k/l/-/l-s0htyb2om.png,Manami Kichino,Tia Towell,Female,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 7
3048,https://dxi4wb638ujep.cloudfront.net/1/k/6/w/6wjvms-7bbk.png,Toru Hachiya,Cooper Kettle,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 8
3049,https://dxi4wb638ujep.cloudfront.net/1/k/a/5/a5agfplzu7u.png,Yoshitaka Tetsunabe,Stuart Potty,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 8
3050,https://dxi4wb638ujep.cloudfront.net/1/k/r/r/rrxbywtjdi8.png,Kichinosuke Tsuchinabe,Prosper Cooka,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 9
3051,https://dxi4wb638ujep.cloudfront.net/1/k/p/w/pw2dcp_lgo8.png,Sakon Hoguchi,Trey Prongs,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
3052,https://dxi4wb638ujep.cloudfront.net/1/k/y/y/yyh8xwzfr9u.png,Benijuro Kuchita,Philip Stic,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 8
3053,https://dxi4wb638ujep.cloudfront.net/1/k/4/3/43kjilsxedk.png,Isao Atoma,Andy Kareem,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
3054,https://dxi4wb638ujep.cloudfront.net/1/k/j/f/jfvop0ktzum.png,Tsuki Umatsuge,Cara Mass,Female,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 7
3055,https://dxi4wb638ujep.cloudfront.net/1/k/9/1/91qw-5jpurk.png,Aisha Mabuta,Aya Shadowe,Female,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 7
3056,https://dxi4wb638ujep.cloudfront.net/1/k/m/d/mdbrtgv15im.png,Kara Irotsuki,Scarlett Strands,Female,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 7
3057,https://dxi4wb638ujep.cloudfront.net/1/k/w/j/wjnawdc_4x8.png,Toki Kushinada,Silke Coombe,Female,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 7
3058,https://dxi4wb638ujep.cloudfront.net/1/k/b/l/bl8hd86fvcu.png,Makio Hachio,Nuno Vertigo,Male,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 7
3059,https://dxi4wb638ujep.cloudfront.net/1/k/h/k/hkfuohpngik.png,Tetsuo Kugizaki,Ian Spike,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
3060,https://dxi4wb638ujep.cloudfront.net/1/k/q/m/qmu1jep3nrm.png,Tomesuke Chise,Chip Chisel,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
3061,https://dxi4wb638ujep.cloudfront.net/1/k/s/t/stppnh7bixm.png,Mitsuzo Hanba,Claude Hammer,Male,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 8
3062,https://dxi4wb638ujep.cloudfront.net/1/k/j/f/jfyig4dhlkk.png,Sakio Onoda,Dougal Axe,Male,Player,FW,Wind,118,112,102,83,81,81,89,Middle School,Grade 8
3063,https://dxi4wb638ujep.cloudfront.net/1/k/d/q/dq79zlopqeu.png,Tachiyuki Hikita,Hank Saw,Male,Player,MF,Fire,100,109,105,87,88,81,97,Middle School,Grade 7
3064,https://dxi4wb638ujep.cloudfront.net/1/k/y/c/yckceaot938.png,Gosuke Kaneishi,Dias Mondragon,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 7
3065,https://dxi4wb638ujep.cloudfront.net/1/k/g/o/go1evxnxaiu.png,Zakuro Ganeko,Garreth Nett,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 7
3066,https://dxi4wb638ujep.cloudfront.net/1/k/3/a/3aelcorl378.png,Akira Muramizu,Amelio Thyst,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 8
3067,https://dxi4wb638ujep.cloudfront.net/1/k/z/o/zofoypicwxc.png,Tsukinaga Oishi,Moonir Stone,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
3068,https://dxi4wb638ujep.cloudfront.net/1/k/o/a/oauj1we47k0.png,Gosho Sakai,Cory Alberts,Male,Player,FW,Wind,118,112,102,83,81,81,89,Middle School,Grade 7
3069,https://dxi4wb638ujep.cloudfront.net/1/k/i/v/ivn8mlxwoee.png,Gyoku Rokusui,Emett Raldo,Male,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 8
3070,https://dxi4wb638ujep.cloudfront.net/1/k/5/h/5h8dl0xkj3s.png,Ishiko Tomekure,Ruth Byron,Female,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 7
3071,https://dxi4wb638ujep.cloudfront.net/1/k/7/m/7m7bltfmmxs.png,Sho Sadoni,Ambrose Ericson,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 9
3072,https://dxi4wb638ujep.cloudfront.net/1/k/k/o/kokgisjclce.png,So Shichigami,Sapp Hirell,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
3073,https://dxi4wb638ujep.cloudfront.net/1/k/q/h/qhpvbpwu-i0.png,Hideyo Sekio,Ciril Trine,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 9
3074,https://dxi4wb638ujep.cloudfront.net/1/k/b/j/bjy02wwutrc.png,Kojuro Rokusho,Turco Quoisey,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 7
3075,https://dxi4wb638ujep.cloudfront.net/1/k/v/j/vjnsh9zm0u0.png,Hikaru Obara,Ophelio Albans,Male,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 7
3076,https://dxi4wb638ujep.cloudfront.net/1/k/e/l/elwnqcv2zdc.png,Tsuyoki Oshimoto,Rufus Brunt,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 7
3077,https://dxi4wb638ujep.cloudfront.net/1/k/q/j/qjzgel_dmi0.png,Kazutora Koromotsuki,Alben Moretti,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 7
3078,https://dxi4wb638ujep.cloudfront.net/1/k/h/l/hlonp0z5l7c.png,Mitsuhide Senrai,Gordon Bolt,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
3079,https://dxi4wb638ujep.cloudfront.net/1/k/b/k/bkls6psx-bs.png,Yonehisa Amoto,Tez Beyan,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Middle School,Grade 8
3080,https://dxi4wb638ujep.cloudfront.net/1/k/w/m/wm6zxwkltoe.png,Aito Hogai,Dylan Quint,Male,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 8
3081,https://dxi4wb638ujep.cloudfront.net/1/k/y/t/yt9v5pynwue.png,Misaki Idehara,Mel O'Drahma,Female,Player,FW,Wind,118,112,102,83,81,81,89,Middle School,Grade 7
3082,https://dxi4wb638ujep.cloudfront.net/1/k/d/f/dfmouw-d7ds.png,Kei Waida,Alan McCallum,Male,Player,FW,Forest,111,108,98,87,85,80,96,Middle School,Grade 7
3083,https://dxi4wb638ujep.cloudfront.net/1/k/j/q/jqv7htlvo9c.png,Hiroya Fushikai,Art Turner,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 7
3084,https://dxi4wb638ujep.cloudfront.net/1/k/s/c/sceaqstvjo0.png,Keigo Hitori,Nai Swanson,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 8
3085,https://dxi4wb638ujep.cloudfront.net/1/k/m/o/mohcbfunexc.png,Shinnosuke Tatsumi,Juan Avis,Male,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 7
3086,https://dxi4wb638ujep.cloudfront.net/1/k/x/a/xaqj2gi3pc0.png,Iwamo Wakomi,Caul Erpa,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 8
3087,https://dxi4wb638ujep.cloudfront.net/1/k/5/o/5olushb-iuu.png,Satomi Mimae,Abby de Valera,Female,Player,MF,Wind,100,109,105,87,88,81,97,Middle School,Grade 9
3088,https://dxi4wb638ujep.cloudfront.net/1/k/i/a/ia6pbeneld8.png,Hazeru Hizakuro,Sal Hughes,Male,Player,FW,Fire,119,113,102,85,81,81,90,Middle School,Grade 8
3089,https://dxi4wb638ujep.cloudfront.net/1/k/o/v/ovz6sdsmq9m.png,Kiyoraka Kazenosono,Gale Mistral,Female,Player,DF,Wind,87,90,92,99,103,89,112,Middle School,Grade 8
3090,https://dxi4wb638ujep.cloudfront.net/1/k/z/h/zhob_8029ok.png,Rinrin Suzubayashi,Rihanna Lin,Female,Player,MF,Forest,97,113,114,85,81,81,101,Middle School,Grade 7
3091,https://dxi4wb638ujep.cloudfront.net/1/k/b/m/bmvhrlma4ik.png,Sodai Yamakaoru,Richard Roake,Male,Player,GK,Mountain,85,93,88,95,103,109,94,Middle School,Grade 8
3092,https://dxi4wb638ujep.cloudfront.net/1/k/q/o/qoem8aagv7m.png,Hokugen Tamon,Tortus Northe,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
3093,https://dxi4wb638ujep.cloudfront.net/1/k/k/h/kh9tvh1ogb8.png,Nishiko Hirome,Taiga West,Female,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 7
3094,https://dxi4wb638ujep.cloudfront.net/1/k/7/j/7jmyc4tsnou.png,Akemi Masunaga,Phoenix Southers,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 8
3095,https://dxi4wb638ujep.cloudfront.net/1/k/p/j/pjzqz1qwqx8.png,Tomi Mochikuni,Drakaina Eastwick,Female,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
